Id,Predicted
194,29187.55289555691
195,279132.6866460254
196,26891.210694228987
197,112898.40698513968
198,159240.8975157707
199,283318.48726061755
200,70513.96160814806
201,194446.9433516487
202,66991.8375974889
203,24157.668921576802
204,70141.5892000556
205,199711.40752430205
206,268837.5327895941
207,190559.08982020576
208,39892.34440947055
209,50294.56368685156
210,57705.39962341974
211,84005.2480012979
212,174131.43365004117
213,48224.869730531194
214,69383.82670854143
215,24235.02335357783
216,72524.6165792364
217,44922.334843108394
218,78997.90654396021
219,188887.41595117495
220,107162.56993769265
221,106577.35108450442
222,27618.411596320246
223,150629.1552622156
224,55247.93150801783
225,51619.23476804708
226,69801.61037523983
227,16849.353027007648
228,148979.54359573263
229,53861.22364670421
230,56974.19800685551
231,54534.1487998688
232,242678.37878314962
233,45226.16922159574
234,23515.485479337505
235,69728.10148001745
236,91409.45481123362
237,29670.598233311175
238,88825.46446272582
239,74259.81314837586
240,95855.5438234488
241,29277.590034843044
242,74850.4119242392
243,63455.959036712
244,43838.65510873224
245,229829.66499603193
246,82311.94764052927
247,38317.311810554624
248,25279.446964316518
249,46133.6331070003
250,38475.051997411865
251,76192.15865442641
252,32257.387256884704
253,71996.79872269704
254,300222.515631723
255,89844.81437338462
256,139371.9081425479
257,122012.34289198367
258,183287.25749308994
259,17524.37194518331
260,64951.566876610275
261,100876.1048675038
262,31806.336266549475
263,46892.966547845106
264,46303.658159058614
265,554538.5916983436
266,21452.22771314769
267,42112.145422314126
268,60199.384396695255
269,147721.33018202416
270,71541.19779633619
271,229696.97045756705
272,67999.69613439946
273,65000.8814988899
274,87211.45763563595
275,42644.98588367757
276,196542.1492652556
277,196335.18956041842
278,36587.78704382268
279,369970.67836026475
280,334644.03785817017
281,65426.39874685607
282,56634.89965964568
283,185605.73914134665
284,176341.97169069183
285,97698.03674259747
286,24999.196205624627
287,25109.845519584444
288,66826.30113953799
289,120011.00638493607
290,121483.5634149999
291,133690.99280025193
292,99898.34337944211
293,148317.35247289043
294,81007.69618676066
295,90667.77159607863
296,1687454.171776837
297,129373.08639361708
298,71032.72671818911
299,125955.0720770687
300,31966.4810974385
301,209728.50301824178
302,64189.90888211179
303,447908.5547358537
304,311856.2338014411
305,28843.58165941342
306,125820.42715492651
307,116857.70043443072
308,178399.047462143
309,114293.25109900841
310,223983.07945359274
311,77866.4921386521
312,28013.747807804928
313,67082.46547032255
314,38613.64577122229
315,42273.556295417024
316,90736.70919110249
317,36078.68914835003
318,48096.23180250543
319,23409.319151847183
320,119032.43101407336
321,179597.08126624557
322,71644.30060146889
323,37368.82323384581
324,90472.86306703977
325,90264.41622322968
326,56285.665841144626
327,48449.2315271151
328,144357.24523684563
329,97776.18096483564
330,94860.53287320967
331,76073.95750426636
332,47419.87330835956
333,89971.01205255729
334,82640.03029790438
335,65234.41871445315
336,74217.50848384958
337,87813.2817723443
338,17225.617861522984
339,37430.81817570537
340,109870.58967851239
341,72486.45273723778
342,123738.39819825505
343,263053.41620510776
344,205336.21398506858
345,148342.02509089748
346,154071.69571713213
347,62914.34811102859
348,292397.4802898476
349,157723.92218762788
350,94119.87382163391
351,96858.75695891386
352,73240.49398526007
353,115757.03597294168
354,78990.11242210446
355,86804.13411686954
356,103459.43569560359
357,67381.4275160925
358,42438.85861781219
359,58851.206970304025
360,121535.28872595238
361,198494.66391897088
362,36172.06407495353
363,196243.7033187137
364,60988.032188644975
365,82921.96000711012
366,68643.47228789744
367,223726.16590355505
368,83826.03913948817
369,29312.63373077734
370,68633.85903675217
371,57348.01684070213
372,151114.0286467697
373,75462.17780044452
374,121075.40346311478
375,72244.72649466344
376,48562.918628853644
377,89257.9086205213
378,52728.886861402454
379,92218.74577868763
380,97229.22449860202
381,75638.80432756715
382,223920.90335092382
383,96261.40686565379
384,95268.84339066723
385,38789.715898419294
386,135896.4713603232
387,84909.32414227322
388,55941.654266497164
389,39111.05960555642
390,30154.78232987072
391,92869.91384304862
392,95106.02322490644
393,34053.81849873726
394,65827.11448988503
395,108368.9440840525
396,52591.54704321235
397,43069.42231234632
398,89159.5678002112
399,57457.194614914406
400,43209.67138667272
401,138112.47108010558
402,23770.74050079968
403,107114.4517122077
404,728756.5774824352
405,252731.44858217062
406,48643.66815298842
407,53667.95078430782
408,147428.45421586276
409,350673.6402003664
410,39045.758752878675
411,112032.15221540227
412,53202.10271419203
413,53415.568915641314
414,86777.73862516118
415,121476.48655502118
416,141691.8519927279
417,34907.64159203452
418,92734.4612115519
419,107070.61002771834
420,399535.6068658717
421,95859.8068463398
422,190463.50124419815
423,38907.978573668595
424,40709.20305898264
425,76036.19033955774
426,97433.21246750788
427,55052.42267581798
428,61535.8439106067
429,64591.75652705098
430,111111.1954558538
431,73148.58935975732
432,30245.434284685198
433,76269.57805532821
434,77017.86507045609
435,71387.9766323225
436,330961.60135529406
437,29623.98500758067
438,71131.04003413473
439,195597.04378072484
440,134903.40086908056
441,93250.8282367946
442,24457.34151061747
443,123006.30070628793
444,36917.04079223754
445,169388.96839023582
446,38917.77045089157
447,76853.14377624934
448,71478.77928120982
449,244335.10129868743
450,33323.300842202974
451,103055.88979382026
452,270029.9534688175
453,152580.75288787545
454,118061.41483744343
455,116702.18859270716
456,63196.81907808327
457,65251.47646946578
458,112106.25707477718
459,118012.54292794784
460,46629.291441134614
461,44013.05650977937
462,267450.1233439251
463,73061.1188339073
464,146495.5931136934
465,375450.48852985975
466,303591.3441940239
467,75096.85072495426
468,134766.9755654357
469,75397.82773811428
470,89915.04640106259
471,49680.21164669954
472,48372.663586053575
473,134082.48511958175
474,175991.21575778665
475,97445.97055781238
476,9562.682651643072
477,106685.80149698028
478,73524.61252562399
479,137825.09244893657
480,58694.51146268747
481,70524.9287638694
482,80664.98782842618
483,46575.92389717145
484,266486.2604302863
485,145386.19637340284
486,132160.29476657172
487,43468.552593218184
488,95808.2981373038
489,169537.19251462468
490,39640.00948129457
491,94538.01988715402
492,353130.3057008456
493,38125.65909784
494,80199.99250199023
495,127007.20988094789
496,60775.064818512874
497,45525.215982001624
498,29123.124482335348
499,63658.888117566006
500,38428.05765849026
501,75568.91465668446
502,43848.28055328935
503,124960.42381283415
504,168444.80247661239
505,43755.328875217325
506,114977.76037823949
507,86164.1104827377
508,74970.21230612614
509,53161.9993311502
510,80662.78091150514
511,73819.89716293146
512,118486.92911006924
513,68674.96130471604
514,27995.876344726454
515,60581.79973126417
516,47965.737510440034
517,110516.51012077644
518,98111.61927642673
519,60117.480794451
520,40353.64993473085
521,148716.2543331169
522,25991.48451315561
523,74787.53614796964
524,106093.95640516194
525,68288.425180288
526,44288.343429126784
527,171520.31762810194
528,875428.9590936466
529,71949.39782205413
530,62337.35821276339
531,36320.50988389965
532,159733.6582922529
533,45035.689220502536
534,147112.74647562767
535,83856.28604421002
536,88343.37215145493
537,57263.02318416806
538,32690.469381121966
539,212747.6771799373
540,101730.69781646435
541,411189.34641168406
542,79516.6423408172
543,95394.6873603614
544,236305.74478485328
545,105599.60046632278
546,72903.31486692249
547,85571.68986888773
548,9622.211657643744
549,120445.81040891963
550,24928.550991161403
551,99993.19621281074
552,99351.25808756305
553,97655.36868242781
554,712564.8157862514
555,52956.89417924481
556,124793.05668494782
557,91811.86329195996
558,53410.40948589139
559,266316.43031475553
560,73601.02192943718
561,35666.69915607497
562,105920.57223210209
563,46421.43802386074
564,15809.27114327122
565,94072.0722935584
566,30557.224402139847
567,96455.24948106568
568,49409.461891240506
569,294325.5905517277
570,50015.84294215039
571,49326.51111892144
572,120072.11167434236
573,43955.386743815594
574,75039.23503505539
575,94698.63741474517
576,37353.835380797966
577,119201.17534537951
578,1304856.156364603
579,171361.05397884178
580,45672.01080377679
581,17524.37194518331
582,138057.86923706744
583,489603.017049402
584,37761.399299862365
585,98484.76475248316
586,15505.743874426113
587,148784.6649116185
588,81898.26798211155
589,74972.31885385765
590,105786.1889991334
591,92111.86639400244
592,276757.6517199363
593,68895.35117789746
594,37276.40578267144
595,209913.05154160515
596,29746.602781599464
597,122158.21933711486
598,231432.50826291216
599,67375.94944799507
600,27384.564082412136
601,24554.71901219379
602,62563.571604540535
603,26362.14685912661
604,36564.32653106952
605,53182.72208342418
606,68042.1566261358
607,344296.10188617534
608,36941.51322634802
609,28684.219677830453
610,105300.01486260099
611,59656.224744805615
612,58266.96974283611
613,144519.3030673878
614,57894.38378497888
615,142917.58792623875
616,605081.657081859
617,144602.75465441268
618,199144.54486856004
619,75805.25076411666
620,147977.8658820327
621,30394.025686720728
622,13985.633086779511
623,47403.87245865868
624,69497.65890085122
625,89961.63243367449
626,776709.4970502513
627,14954.974263211401
628,24659.515902906278
629,67077.87025595394
630,114838.09429364916
631,85791.71002548265
632,66169.16090857294
633,60952.73270420983
634,57342.96077049485
635,46045.32533462925
636,67370.5104660062
637,321190.62351555226
638,111492.21665622
639,128910.80560509034
640,155884.5569163147
641,158618.04516809408
642,43251.64486682985
643,63650.49872646821
644,127787.64626703062
645,41707.39520297965
646,42427.69411162286
647,73874.73486619687
648,26618.3735798384
649,17542.744976134876
650,799365.4327383009
651,59918.908624480675
652,75368.71044150548
653,67517.24634066106
654,25958.402740083762
655,78400.90213356008
656,34040.63396283012
657,203990.19074184226
658,77318.38722358408
659,104271.74561161347
660,29142.788300621138
661,27658.083576953824
662,59266.52737654945
663,160202.37747177668
664,70663.12214560411
665,188662.50360855984
666,76135.11365104944
667,85013.32174426214
668,65569.09205801206
669,58966.730255452756
670,264675.3430080593
671,35753.3472838993
672,23164.872595952336
673,81464.73672636565
674,106295.00558446399
675,20591.69336867837
676,88075.44258280746
677,74303.91555845915
678,180072.1505980311
679,164023.98337355172
680,34430.173160862876
681,255829.55101497436
682,102708.37583323757
683,176890.31164508662
684,120635.4054031163
685,70180.28516310772
686,100180.74741923793
687,76238.69964353084
688,105539.8655138179
689,495452.9521835001
690,39880.444641476235
691,127959.84654826895
692,106497.91996609633
693,90867.57401050442
694,92347.54580153403
695,46164.00359492354
696,107092.25532968441
697,76708.28532024795
698,191138.1653097944
699,125155.01713993799
700,194785.84704162207
701,58941.37116481007
702,83201.48086727611
703,60732.8042336202
704,17373.005853918025
705,36510.845104132815
706,34277.05931579835
707,85511.5559958473
708,18516.658221829774
709,81976.18647335368
710,55610.25036477004
711,40552.09850004069
712,59460.97877636747
713,45558.30859634209
714,175004.77411092893
715,110202.74751410935
716,110588.40888155984
717,59143.83756637424
718,22271.29078762125
719,144325.2497502829
720,140585.09961855845
721,50906.205647195944
722,99311.95006400908
723,66051.32320724954
724,47031.48664319621
725,577963.7919736882
726,26428.119670917116
727,1913095.3095674699
728,170986.65433902797
729,118772.24342669714
730,95324.28781649089
731,17836.92119481725
732,76615.40938863544
733,68757.01856551263
734,197944.8744215147
735,69916.57285755183
736,53794.83704473879
737,72175.0355399679
738,111515.93525028462
739,43788.16582776742
740,44729.26844109571
741,272474.340849704
742,87506.67148727794
743,75048.73825181458
744,125868.28001009126
745,61836.15544678476
746,123211.23835388018
747,194257.93682508313
748,75246.96289336994
749,98108.30632464116
750,82766.49182903576
751,90970.93515850711
752,18484.34083453147
753,111271.34419788641
754,64693.65501413218
755,77707.75306490308
756,93911.70893807895
757,84826.8961693202
758,82379.01179003804
759,58971.38455996371
760,237125.7838105414
761,105498.00876294951
762,128598.49136721255
763,144223.6809286436
764,101961.33855931167
765,30603.614226199767
766,356022.38905825856
767,94771.5471463609
768,57924.94691781411
769,17185.0016865101
770,166192.72291046657
771,20072.957766724317
772,25331.338258483476
773,102656.18250164142
774,89876.45036428794
775,62184.67349194125
776,296657.6673103799
777,35630.05079732451
778,30523.412617477818
779,33375.36979529855
780,62485.74441123259
781,44370.39819260892
782,26952.167773929712
783,60372.45590235121
784,38826.37275498523
785,73781.52044792124
786,188966.84058558746
787,61934.316107113715
788,100568.11130357972
789,66230.82240709837
790,62568.50151821306
791,86151.52414320191
792,95350.28472483404
793,93643.84971213416
794,77492.34351660385
795,37960.72889922391
796,72881.08176769792
797,44664.76758641129
798,197906.46126311162
799,45579.42559026689
800,96210.9002822806
801,85675.32382689806
802,130030.33459807729
803,115338.65086619156
804,77215.1698577396
805,20288.88385919357
806,226330.109242679
807,62917.30683785738
808,49071.593678754245
809,102705.87270384667
810,181317.50465817316
811,544987.2401364715
812,32907.419898864
813,47280.37744063855
814,161430.24251297966
815,139761.6713036872
816,546839.2096811874
817,111558.05188297393
818,66616.1069426232
819,732169.7726303302
820,22275.449964408046
821,41741.00710380248
822,276019.7373600848
823,37525.19402435216
824,29003.013539660453
825,50163.81394170598
826,132856.9859981194
827,30209.342018168867
828,513404.0821581325
829,159305.2986671246
830,107759.55434117556
831,217792.2910398972
832,133614.13003903095
833,99006.53570539205
834,39946.724138719015
835,41029.69324140292
836,157017.38613698047
837,138965.09348800447
838,28447.554165641293
839,40372.977087092375
840,9349.458249761563
841,57685.48775536133
842,276211.7204171543
843,102833.02030438765
844,81673.35855373662
845,85273.038956525
846,51215.733141309436
847,32252.958080584995
848,36237.49266071931
849,72968.13468818895
850,236289.05635977953
851,159968.67893661757
852,59643.3573641503
853,93651.94671448309
854,44633.88711193352
855,55507.0552054652
856,69348.95586402211
857,20624.537315957565
858,75133.7315224312
859,58888.00692546141
860,72258.9487421735
861,46713.032540275744
862,97864.93908068523
863,50311.85697339437
864,53540.47568095116
865,94351.27888673282
866,180836.73218732845
867,98325.26315722112
868,27272.933187885505
869,330968.2631091798
870,204011.41281028668
871,73306.69627378101
872,114955.44061061916
873,51782.53094234046
874,197599.79594973224
875,94332.33658609411
876,39762.49116667792
877,151527.0377585641
878,136067.44276277648
879,67263.252084842
880,56236.110387985405
881,57775.75592433856
882,228083.91269254236
883,56910.13204424292
884,21588.86185770734
885,83058.71012232722
886,21770.22487893808
887,83703.42168897169
888,237789.65212462333
889,542314.9331217807
890,58414.563972819225
891,162734.84579927695
892,24384.880287535627
893,62752.668046184175
894,35594.65487445292
895,81128.01385213148
896,194921.93447690425
897,191523.20293547487
898,522841.1719869884
899,26375.72945363672
900,87359.58054576725
901,168763.8440435607
902,27730.17152141715
903,13344.48244131637
904,95946.72357691683
905,147332.61630990566
906,63710.706767392134
907,92812.83462684481
908,32937.90504515307
909,82352.83359694123
910,36448.52235841178
911,182040.87218538404
912,99110.9569325441
913,119806.44418871553
914,99404.3443283003
915,37837.41994684995
916,44767.33576417572
917,61367.14006202673
918,194358.01035163988
919,69266.69272180063
920,35059.36156625815
921,124834.36528817612
922,147494.81296108747
923,56076.01395544074
924,96519.77372083238
925,26955.98497059019
926,58678.811515046924
927,92768.04974187307
928,134301.33066192435
929,67007.77147433994
930,33837.42326246007
931,23492.96823316827
932,54208.258271797014
933,74450.56889709132
934,48643.277916954765
935,70736.36106200833
936,68153.81954641879
937,231283.56187594114
938,58731.39471394663
939,43338.25800040444
940,195667.97514692065
941,107941.42091703303
942,89937.31243479661
943,50526.2893206868
944,16919.329242770928
945,101082.82293910152
946,39519.225255830264
947,139337.8347234501
948,220898.792293307
949,95520.39524269062
950,223969.45161044496
951,105964.41320029557
952,91869.88618642962
953,117873.18294508483
954,68141.61546881933
955,102507.32657274485
956,63283.106098436154
957,36738.89598217742
958,78206.10123489563
959,178734.53692477688
960,47557.68112965797
961,67871.63167343683
962,44496.21785872102
963,149448.69257011407
964,67264.07562825186
965,65888.16410669497
966,46721.713644096846
967,452345.82824803016
968,48859.30082803526
969,117978.4936904876
970,30259.887940328565
971,27154.94854870145
972,154981.92810334472
973,25678.382291677317
974,90408.10212700031
975,42273.01928399977
976,186323.07181240947
977,72912.02605139125
978,160237.49658938352
979,93677.25604449798
980,83001.42222461941
981,44193.445783141906
982,102152.40503519875
983,31501.304791820567
984,49957.29346876834
985,175196.41678445524
986,104779.4364878559
987,80334.39475146029
988,25410.952112791732
989,114858.98060815533
990,60017.43120550106
991,60744.14682085713
992,18207.63547373308
993,56282.17812251809
994,46833.79891735428
995,91802.02926346885
996,66828.52342514871
997,84788.71305650838
998,64349.701040498425
999,259822.26502378812
1000,53102.07314258894
1001,39889.891970782606
1002,45193.2181235642
1003,137546.12920085966
1004,53157.7456395059
1005,22877.239524378172
1006,40166.91980431453
1007,114898.7696582156
1008,74530.21381350076
1009,36547.285142323344
1010,73741.22638935344
1011,85924.57518234747
1012,37025.238042001314
1013,61611.64150599584
1014,143493.9035458644
1015,150435.75196028402
1016,57193.79360715649
1017,63261.14154912906
1018,82166.32033313144
1019,41831.33044332332
1020,423064.02714567457
1021,24673.19019428717
1022,52510.35379112627
1023,127245.01374876266
1024,113917.76000535463
1025,60106.92712167779
1026,36009.829691583756
1027,111037.05759033881
1028,345690.9204470586
1029,87221.32742954245
1030,55180.3633199665
1031,80013.91802425562
1032,125186.88067090535
1033,79584.47545673847
1034,78499.46308662232
1035,24894.893871998884
1036,121972.13656245897
1037,20212.948711178677
1038,88608.67482702134
1039,144825.5279693351
1040,43864.864880699366
1041,63989.16365425017
1042,1300674.6580269423
1043,80204.32601055432
1044,63733.830967916816
1045,31674.726405265454
1046,185853.1738668775
1047,103780.09213769752
1048,93076.03109267443
1049,136927.2445274224
1050,37406.20782616489
1051,37838.316356915806
1052,42476.804991266756
1053,32097.098182703558
1054,82923.27055640322
1055,18684.080667514765
1056,126548.07144668319
1057,134112.93192497749
1058,91430.98530788314
1059,136134.2351851273
1060,50010.17635536162
1061,130394.57736869369
1062,29124.971482076257
1063,199425.84842997178
1064,272069.62254864996
1065,50489.97139020415
1066,120316.96719788185
1067,172395.57798621195
1068,63906.068096570714
1069,125730.78382188291
1070,143303.5239836628
1071,96295.25273127976
1072,81531.58039141199
1073,203296.23238445295
1074,19592.6153619912
1075,102763.26667541733
1076,94150.15438183643
1077,39843.253868618965
1078,57630.8961882057
1079,57665.31488657444
1080,19308.974790171196
1081,132654.43230090354
1082,97473.57802302993
1083,35057.339129953936
1084,59274.48874846251
1085,28724.781007292528
1086,89718.42748222734
1087,17664.01442146353
1088,281677.839795564
1089,53913.23937585422
1090,292499.1583014506
1091,95311.11345363801
1092,56892.92131458231
1093,107817.70078285571
1094,140682.77137341
1095,201361.7294863641
1096,1288249.5256956918
1097,92630.22823751262
1098,66999.88195226308
1099,82972.64693419125
1100,50400.91566876767
1101,76104.04716602316
1102,61806.711147234535
1103,102850.41571672373
1104,58499.553392478614
1105,79311.0344687134
1106,47830.99807894481
1107,110547.16180224992
1108,49301.33020881878
1109,93366.02292214106
1110,44668.9172306974
1111,81934.61031756071
1112,35240.65500405389
1113,128107.64828457621
1114,133007.35245166172
1115,10128.331252115313
1116,111615.66219355371
1117,143213.88421734545
1118,52054.91445036014
1119,34282.470501902644
1120,49436.385957505634
1121,192629.67315719253
1122,162540.72967148476
1123,36144.36196019755
1124,114642.93034893087
1125,42120.43258978159
1126,88204.17075254334
1127,78174.1914432606
1128,175893.87040114964
1129,90773.19628672322
1130,72366.88955996849
1131,96483.52392782977
1132,77361.01737935428
1133,272119.45985222945
1134,30603.90387854607
1135,221752.3659787273
1136,83187.65631536985
1137,40515.86389415025
1138,83483.01334904955
1139,48160.43453877436
1140,65870.6716398579
1141,89800.83515900007
1142,45108.364336850485
1143,27104.60175702385
1144,151487.9284627969
1145,26099.222828877468
1146,46077.231297578575
1147,35465.75117368584
1148,113611.68673732865
1149,55623.87921180492
1150,68846.69093269865
1151,102147.54474983035
1152,154945.14577028566
1153,110496.00774575141
1154,66309.08270363238
1155,103508.28499438053
1156,322925.4354570938
1157,41366.17246931303
1158,38451.596028949905
1159,36093.58973272504
1160,161239.0855726333
1161,191743.4274499868
1162,33264.10195748892
1163,147995.36591915885
1164,38462.68443395135
1165,59097.77808238718
1166,92512.59814984567
1167,53980.59595092884
1168,126023.77076334739
1169,35504.55491186203
1170,38465.134605628395
1171,174660.24450414642
1172,117143.50022823917
1173,106636.24749063858
1174,70868.63761870266
1175,45530.23478258373
1176,215691.02594719434
1177,58353.96558378423
1178,186291.93304010126
1179,52007.509788793286
1180,47467.671549591985
1181,134143.78738572344
1182,80551.00126860512
1183,758749.9387618444
1184,227654.19760944962
1185,78034.4503137776
1186,142957.19915926177
1187,43638.176210223835
1188,76092.18123755278
1189,49191.54072492934
1190,81020.05517246714
1191,64974.34538829492
1192,9233.966842618265
1193,52731.405605781234
1194,712731.3850642527
1195,51676.822407231666
1196,49301.6453782354
1197,29630.669177086358
1198,126142.62749414305
1199,47284.85288764822
1200,152832.2141506718
1201,70444.58243906556
1202,44819.16598614651
1203,76540.49092553134
1204,177510.85473470148
1205,79046.34149092318
1206,62123.195695665454
1207,57927.06885377669
1208,53170.0300818791
1209,140820.7604251496
1210,116025.99817497133
1211,77647.02896357719
1212,16855.60783168764
1213,167651.68668670248
1214,20711.395757808346
1215,37690.099194326256
1216,49189.604326212415
1217,48573.042732508286
1218,22253.82017279604
1219,20659.914243983538
1220,115011.88799231913
1221,111269.27905564097
1222,75205.18069257014
1223,50887.50239554721
1224,93533.12912601382
1225,565354.288413197
1226,89322.26583124997
1227,731553.5101159257
1228,231507.61129576564
1229,393021.44483912224
1230,27388.704463178565
1231,60683.0803483909
1232,23044.678153772813
1233,67564.96045746272
1234,131916.15826380983
1235,251322.17672413166
1236,150906.8037113223
1237,46809.68065397054
1238,115785.5236156069
1239,110950.97775790167
1240,41671.88518829503
1241,200215.94369809187
1242,77765.06327375869
1243,34122.05840516537
1244,92129.91840485952
1245,72724.36334442892
1246,97277.12752244005
1247,41239.802086416006
1248,76281.6024524357
1249,102226.72462942041
1250,74508.65781196057
1251,61940.07010637784
1252,52679.71041699367
1253,118272.48743364683
1254,91591.17918140562
1255,34764.223460116096
1256,229403.26286409222
1257,78642.83712619952
1258,53343.03583219513
1259,27124.89722926843
1260,17663.717603347704
1261,78450.33627919632
1262,283612.6952311761
1263,118418.40975792821
1264,56617.586643896066
1265,175535.36969415637
1266,140038.81431129403
1267,72659.12248676814
1268,148279.33675541953
1269,29348.030116640126
1270,108548.05692363925
1271,75391.74059601314
1272,34740.10124333687
1273,38386.49996585241
1274,81598.4296711217
1275,22312.865054954127
1276,84467.71201842304
1277,89075.98079666434
1278,92844.41109191955
1279,93599.02790039504
1280,136155.2439534776
1281,96517.56543566621
1282,185210.75342301454
1283,134294.69348928353
1284,25004.36313546382
1285,78841.98494309947
1286,69609.10900638686
1287,82779.71986671955
1288,67580.66023458242
1289,226258.3658447345
1290,16309.42178193341
1291,27958.44182921792
1292,150251.7820718273
1293,29224.414031133772
1294,184540.60922334515
1295,95308.5543002111
1296,35657.26536261645
1297,68389.62046838601
1298,217423.34832805026
1299,39782.64785990231
1300,137053.29181514945
1301,560065.5821520292
1302,71396.86519091697
1303,50638.66029858514
1304,327392.0396459054
1305,357771.96073237195
1306,42650.34681450865
1307,109936.02233095875
1308,153787.7371121193
1309,85902.80986861813
1310,86621.35090043725
1311,34027.245514546434
1312,86455.53390852125
1313,101558.12223630334
1314,30426.383606882377
1315,147206.09975513176
1316,77748.77443509172
1317,143456.11793160535
1318,134991.84812416253
1319,33960.80562513768
1320,139527.63909079603
1321,89069.57963551216
1322,91531.4828747165
1323,69968.749217419
1324,59362.99074276242
1325,96968.87857068155
1326,106009.78031656152
1327,66710.54247840813
1328,160085.23037192202
1329,46185.34079901318
1330,70056.16085218154
1331,49482.570959492085
1332,117864.30706658727
1333,50632.529782453195
1334,189214.02232239346
1335,47418.66099938354
1336,24633.655491787766
1337,218447.04791061382
1338,48734.75626530519
1339,51602.39315519541
1340,38189.52071958808
1341,30349.21961508643
1342,39688.595043987894
1343,42481.85149026152
1344,186437.85791015124
1345,125446.42461031825
1346,57425.04374484348
1347,54315.585215675244
1348,157363.52692775274
1349,864462.1068840584
1350,318078.83534088766
1351,29998.992993215037
1352,220639.45281100486
1353,128420.67166655719
1354,39166.20825250517
1355,50612.621819617336
1356,139115.0547469249
1357,202747.33331880317
1358,137858.05317070644
1359,81150.71194454758
1360,104245.4518392167
1361,50305.94524003892
1362,28447.7744466582
